Cleared/Open Items Symbol,Account,Reference,Trading partner,Document Number,Document type,Assignment,Business Area,Credit control area,Document Date,Posting Date,Special G/L Ind.,Net Due Date Symbol,Amount in Local Currency,Local Currency,Clearing Document,Text
,1018504,90883209,,249,U4,EXPAHU01475155,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.15,USD,,
,1018504,90883210,,250,U4,EXPAHU01475160,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-7.4,USD,,
,1018504,90883211,,251,U4,EXPAHU01475162,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.33,USD,,
,1018504,90883212,,252,U4,EXPAHU01475167,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.15,USD,,
,1018504,90883213,,253,U4,EXPAHU01475169,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.54,USD,,
,1018504,90883214,,254,U4,EXPAHU01475170,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.55,USD,,
,1018504,90883215,,255,U4,EXPARU00336380,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-34.7,USD,,
,1018504,90883216,,256,U4,EXPARU00343605,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-53.05,USD,,
,1018504,90883217,,257,U4,EXPARU00343606,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.12,USD,,
,1018504,90883218,,258,U4,EXPARU00343608,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-68.29,USD,,
,1018504,90883219,,259,U4,EXPARU00343609,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.66,USD,,
,1018504,90883220,,260,U4,EXPARU00343610,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-15.36,USD,,
,1018504,90883221,,261,U4,EXPARU00343613,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.12,USD,,
,1018504,90883222,,262,U4,EXPARU00343615,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-70.18,USD,,
,1018504,90883223,,263,U4,EXPARU00350072,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.05,USD,,
,1018504,90883224,,264,U4,EXPARU00350078,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.4,USD,,
,1018504,90883225,,265,U4,EXPARU00350080,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.2,USD,,
,1018504,90883226,,266,U4,EXPARU00350083,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.86,USD,,
,1018504,90883227,,267,U4,EXPARU00350084,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-13.97,USD,,
,1018504,90883228,,268,U4,EXPARU00356169,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.16,USD,,
,1018504,90883229,,269,U4,EXPARU00356170,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.01,USD,,
,1018504,90883230,,270,U4,EXPARU00356173,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.45,USD,,
,1018504,90883231,,271,U4,EXPARU00356174,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8,USD,,
,1018504,90883232,,272,U4,EXPARU00356176,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.6,USD,,
,1018504,90883233,,273,U4,EXPARU00356177,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-21,USD,,
,1018504,90883234,,274,U4,EXPARU00356178,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.13,USD,,
,1018504,90883235,,275,U4,EXPARU00356179,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.18,USD,,
,1018504,90883236,,276,U4,EXPARU00356180,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.97,USD,,
,1018504,90883237,,277,U4,EXPARU00356181,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.2,USD,,
,1018504,90883238,,278,U4,EXPARU00356182,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.26,USD,,
,1018504,90883239,,279,U4,EXPARU00356183,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.34,USD,,
,1018504,90883240,,280,U4,EXPARU00362910,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.23,USD,,
,1018504,90883241,,281,U4,EXPARU00362915,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.01,USD,,
,1018504,90883242,,282,U4,EXPARU00362920,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.03,USD,,
,1018504,90883243,,283,U4,EXPARU00362922,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.01,USD,,
,1018504,90883244,,284,U4,EXPARU00362926,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-20.5,USD,,
,1018504,90883245,,285,U4,EXPARU00362928,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-13.91,USD,,
,1018504,90883246,,286,U4,EXPARU00362933,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.71,USD,,
,1018504,90883247,,287,U4,EXPARU00362934,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.13,USD,,
,1018504,90883248,,288,U4,EXPARU00362936,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.24,USD,,
,1018504,90883249,,289,U4,EXPARU00369007,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.67,USD,,
,1018504,90883250,,290,U4,EXPARU00369015,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.97,USD,,
,1018504,90883251,,291,U4,EXPARU00369019,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.36,USD,,
,1018504,90883252,,292,U4,EXPARU00369022,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.05,USD,,
,1018504,90883253,,293,U4,EXPARU00369023,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.83,USD,,
,1018504,90883254,,294,U4,EXPARU00369028,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.36,USD,,
,1018504,90883255,,295,U4,EXPARU00374846,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-80.42,USD,,
,1018504,90883256,,296,U4,EXPARU00374856,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-25.7,USD,,
,1018504,90883257,,297,U4,EXPARU00374863,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-14.86,USD,,
,1018504,90883258,,298,U4,EXPARU00374867,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.52,USD,,
,1018504,90883259,,299,U4,EXPARU00374873,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.05,USD,,
,1018504,90883260,,300,U4,EXPARU00386575,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.25,USD,,
,1018504,90883261,,301,U4,EXPARU00386584,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.98,USD,,
,1018504,90883262,,302,U4,EXPARU00386596,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.64,USD,,
,1018504,90883263,,303,U4,EXPARU00386600,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.57,USD,,
,1018504,90883264,,304,U4,EXPNCB0722053064,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.35,USD,,
,1018504,90883498,,538,U4,GA072281458,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-35.8,USD,,
,1018504,90883513,,553,U4,GRS10205254,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.1,USD,,
,1018504,90883514,,554,U4,GRS10205255,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.64,USD,,
,1018504,90883515,,555,U4,GRX10218146,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-597,USD,,
,1018504,90883516,,556,U4,GRX10218146-DS,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-416.5,USD,,
,1018504,90883517,,557,U4,GRX10222478,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-20.35,USD,,
,1018504,90883518,,558,U4,GRX10222479,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.26,USD,,
,1018504,90883519,,559,U4,GRX10222480,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.17,USD,,
,1018504,90883520,,560,U4,GRX10222481,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.03,USD,,
,1018504,90883521,,561,U4,GRX10222482,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.09,USD,,
,1018504,90883522,,562,U4,GRX10222483,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.75,USD,,
,1018504,90883523,,563,U4,GRX10222484,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.41,USD,,
,1018504,90883524,,564,U4,GRX10222486,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.75,USD,,
,1018504,90883525,,565,U4,GRX10222488,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.47,USD,,
,1018504,90883526,,566,U4,GRX10222489,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.35,USD,,
,1018504,90883527,,567,U4,GRX10222490,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.35,USD,,
,1018504,90883528,,568,U4,GRX10222491,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.74,USD,,
,1018504,90883529,,569,U4,GRX10222492,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.53,USD,,
,1018504,90883530,,570,U4,GRX10222493,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.6,USD,,
,1018504,90883531,,571,U4,GRX10222494,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.26,USD,,
,1018504,90883532,,572,U4,GRX10222495,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.38,USD,,
,1018504,90883533,,573,U4,GRX10222496,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-25.25,USD,,
,1018504,90883534,,574,U4,GRX10222497,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.25,USD,,
,1018504,90883535,,575,U4,GRX10222498,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.42,USD,,
,1018504,90883536,,576,U4,GRX10222499,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-34.7,USD,,
,1018504,90883537,,577,U4,GRX10222500,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-9.72,USD,,
,1018504,90883542,,582,U4,KSP082265630,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.25,USD,,
,1018504,90883553,,593,U4,NPRO000185811,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.64,USD,,
,1018504,90883557,,597,U4,ORX-AT-0623,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-37.25,USD,,
,1018504,90883559,,599,U4,ORX-AT-1691,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.38,USD,,
,1018504,90883560,,600,U4,ORX-AT-1776,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.42,USD,,
,1018504,90883564,,604,U4,ORX-AT-2424,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.38,USD,,
,1018504,90883566,,606,U4,ORX-AU-0812,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.99,USD,,
,1018504,90883568,,608,U4,ORX-AU-1301,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.18,USD,,
,1018504,90883569,,609,U4,ORX1R-AS-2554,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-15.2,USD,,
,1018504,90883575,,615,U4,PBX042266504,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-786.57,USD,,
,1018504,90883576,,616,U4,PBX052267953,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-548.07,USD,,
,1018504,90883577,,617,U4,PBX062269504,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1251.87,USD,,
,1018504,90883578,,618,U4,PBX072271102,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1009.13,USD,,
,1018504,90883579,,619,U4,PBX082156242-DS,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.4,USD,,
,1018504,90883580,,620,U4,PBX102275282,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1009.65,USD,,
,1018504,90883581,,621,U4,PLK1354726-2260,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.03,USD,,
,1018504,90883597,,637,U4,PLOGA1145,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.05,USD,,
,1018504,90883598,,638,U4,PLOGA1383,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.92,USD,,
,1018504,90883601,,641,U4,PLOGWAA104378,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.5,USD,,
,1018504,90883602,,642,U4,PLOGWAA104459,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.78,USD,,
,1018504,90883615,,655,U4,PLOGWAA119428,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.75,USD,,
,1018504,90883624,,664,U4,PLOGWAA149,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.06,USD,,
,1018504,90883628,,668,U4,PLOGWAA158451,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-18.08,USD,,
,1018504,90883639,,679,U4,PLOGWAA202058,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.25,USD,,
,1018504,90883642,,682,U4,PLOGWAA205107,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.29,USD,,
,1018504,90883647,,687,U4,PLOGWAA208904,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-16,USD,,
,1018504,90883648,,688,U4,PLOGWAA209331,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.52,USD,,
,1018504,90883649,,689,U4,PLOGWAA210649,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.03,USD,,
,1018504,90883651,,691,U4,PLOGWAA214449,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.36,USD,,
,1018504,90883654,,694,U4,PLOGWAA21688,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.12,USD,,
,1018504,90883658,,698,U4,PLOGWAA221306,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.06,USD,,
,1018504,90883672,,712,U4,PLOGWAA242233,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.06,USD,,
,1018504,90883674,,714,U4,PLOGWAA247877,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.15,USD,,
,1018504,90883679,,719,U4,PLOGWAA263111,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.39,USD,,
,1018504,90883680,,720,U4,PLOGWAA265960,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.3,USD,,
,1018504,90883681,,721,U4,PLOGWAA268802,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3,USD,,
,1018504,90883685,,725,U4,PLOGWAA271236,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-18.45,USD,,
,1018504,90883686,,726,U4,PLOGWAA271492,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.52,USD,,
,1018504,90883688,,728,U4,PLOGWAA272070,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.24,USD,,
,1018504,90883690,,730,U4,PLOGWAA274767,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.12,USD,,
,1018504,90883700,,740,U4,PLOGWAA289473,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.3,USD,,
,1018504,90883701,,741,U4,PLOGWAA290314,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.66,USD,,
,1018504,90883702,,742,U4,PLOGWAA291219,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-6.15,USD,,
,1018504,90883703,,743,U4,PLOGWAA291289,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.73,USD,,
,1018504,90883709,,749,U4,PLOGWAA29814,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.42,USD,,
,1018504,90883711,,751,U4,PLOGWAA299187,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.82,USD,,
,1018504,90883718,,758,U4,PLOGWAA313261,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.15,USD,,
,1018504,90883721,,761,U4,PLOGWAA315361,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.3,USD,,
,1018504,90883722,,762,U4,PLOGWAA316172,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.69,USD,,
,1018504,90883733,,773,U4,PLOGWAA335892,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-7.03,USD,,
,1018504,90883739,,779,U4,PLOGWAA339226,5100,5000,Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),Fri May 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.86,USD,,
